id,title,link,price,location,description,main_image_url,scraped_at
104067,"Nyumba ya vyumba vinne inauzwa Tabata, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-vinne-inauzwa-tabata-dar-es-salaam/ea28a197-82fb-438b-8da4-39e349755f97,"Sh.240,000,000","Tabata, Ilala, Dar Es Salaam","NYUMBA INAUZWA
NZURIIII SANAAAAAA
UMBALI.NI DAKIKA CHACHE  KUTOKA KWENYE LAMI
■■■■■■■■■■■■■■■■■■■■■■ DATE LISTED 19  OCTOBER 2024
■■■■■■■■■■■
▃▃▃▃▃▃▃▃▃▃▃▃
BEI.MILLION  240  MAZUNGUMZO KIDOGO YAPO
LOCATION. TABATA.KINYEREZI
KIWANJA SQMT 1600
▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃
UKUBWA.
VYUMBA VITATU 4
2 BEDROOMS are SELFCONTEIND
Another 2 bedrooms za kawaida
VYOO VYA  KUKAA
#sittingroom$dinning
Tiles #MAKABATI MAZURI
#Gypsum
KITCHEN  YAKE IMEKWENDA SHULE(MAKABATI)
#ENEO LA  parking  ni kubwa na lakutosha sana
KWENYE COMPOUND
#Majiko mawili MAZURIII SANAAA
#STOO out side toilet
#UMEME LUKU
Documents:IMEPIMWA/HATUA ZA MWISHO KUPATA TITLEDEED (HATI)
JIKO LA NJE
NA TOILET YAKE  YA UWANI
▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃
#NUNUANYUMBAKINYEREZI
MAWASILIANO
whatsapp/calls 0755 454 251
0715 423 267
0688 262 000
▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃▃
KWA MATANGAZO
USE.",https://makazimapya.s3.amazonaws.com/public/ads/images/4706e951-d3a5-471b-84f6-3768e112b5e0.jpg,2025-09-13 11:35:24.055356+00
133269,"Nyumba ya vyumba viwili inapangishwa Tabata, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-viwili-inapangishwa-tabata-dar-es-salaam/222fc246-6e8a-4b47-98ba-f87e1f0ea85d,"Sh.600,000","Tabata, Ilala, Dar Es Salaam","Nyumba mpya inapangishwa Tabata Segerea Kwa Bibi.
Vyumba viwili (kimoja master), sebule, jiko, dinning, public toilet, umeme na maji unajitegemea. Paving na parking ipo.
Maji 24/7.
Wapangaji 4.
Kodi 600,000/=.
Muhitaji piga 0688 412 890.",https://makazimapya.s3.amazonaws.com/public/ads/images/bd39eeff-23f6-492c-8f2e-8313073e5a11.jpg,2025-11-05 11:18:39.896791+00
104069,"Viwanja vinauzwa Kichangani, Morogoro",https://makazimapya.com/listings/viwanja-vinauzwa-kichangani-morogoro/dd94e588-6dc8-436d-904f-d7aca69f95f4,"Sh.3,500,000","Kichangani, Morogoro CBD, Morogoro","KARIBU UPATE VIWANJA KM 2 TU KUTOKA BARABARA LA LAMI
Viwanja vinapatikana KICHANGANI, (njia panda ya kibamba) kisemvule
Kisemvule ipo mbele ya mbagala, mkoa wa PWANI
➡️Ukubwa wa viwanja
Sqm 200- futi 50/40 2,500,000
Sqm 400 futi 80/50-5,000,000
➡️Viwanja vimepimwa kwa mpangilio wa mipango miji na vina barabara kubwa za mitaa
➡️viwanja tambalale, vinatambulika kiserikali na vina hati
➡️viwanja vya makazi vinaanzia Tsh 2,500,000 na viwanja vya biashara tsh 3,500,000 kwa bei ya cash
➡️malipo ya installment, mteja ataanza na 40% iliyobaki utalipa kidogo kidogo kwa miezi 5
➡️viwanja havina udalali
➡️kutembelea site ni KILA SIKU YA WIKI KASORO SIKU YA JUMATATU TU HATUFUNGUI OFISI
➡️tupigie simu leo 0710855997/0752855996
Whatsapp 0769355987",https://makazimapya.s3.amazonaws.com/public/ads/images/ccd6922d-502e-4fa6-85ee-fa9ad69d6f15.jpg,2025-09-13 11:35:29.637012+00
136383,"Kiwanja kinauzwa Makongo, Dar Es Salaam",https://makazimapya.com/listings/kiwanja-kinauzwa-makongo-dar-es-salaam/50148767-9c2e-4422-8ebf-e59d73bfc0c8,"Sh.120,000,000","Makongo, Kinondoni, Dar Es Salaam","Eneo zuri sana linauzwa lina hati miliki imenyooka sana kutoka wizarani
Ukubwa sqmt 1,357
Location:Makongo Juu
Bei million 120
Umbali kilometer1
Contact
0625584914",https://makazimapya.s3.amazonaws.com/public/ads/images/6e64adcd-9a2f-4306-b93a-66e10c183126.jpg,2025-11-14 01:14:38.399392+00
104071,"Nyumba/Apartment inapangishwa Mawasiliano, Morogoro",https://makazimapya.com/listings/nyumbaapartment-inapangishwa-mawasiliano-morogoro/0842737f-042b-4b50-aafe-aca8820702d6,"Sh.300,000","Mawasiliano, Ulanga, Morogoro","INAPANGISHWA APARTMENT CLASSIC
MAHALI: MAKULU📌
-----------------------------
MUUNDO WA NYUMBA
⏭️CHUMBA
⏭️SEBULE
⏭️OPEN JIKO
⏭️CHOO
-----------------------------
HUDUMA
⏭️UMEME UPO HUSHEI
⏭️MAJI YAPO HUSHEI
⏭️FENSI
⏭️WATER RESERVE TANKS
⏭️PAVEMENT
-----------------------------
⏭️KODI NI 300000@MWEZI MALIPO YA MIEZI 6
⏭️PAMOJA NA MWEZI MMOJA WA DALALI UNALIPA MTEJA NJE YA KODI YA NYUMBA
------------------------------
⏭️GHARAMA ZA KWENDA SITE NI 10,000
---------------------------------------
MAWASILIANO
⏭️0744093314------WHATSAPP
-----------------------------------------
KARIBUNI SANA",https://makazimapya.s3.amazonaws.com/public/ads/images/e4ac6c17-bcbb-4029-b28f-026cde07cf60.jpg,2025-09-13 11:35:35.19397+00
138933,"Nyumba/Apartment ya chumba kimoja inapangishwa Tabata, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-ya-chumba-kimoja-inapangishwa-tabata-dar-es-salaam/7548979e-97eb-489c-873b-9b646f7b24f7,"Sh.150,000","Tabata, Ilala, Dar Es Salaam","(apartments 6) house for rent 150000/=/month at tabata kinyerezi zabika ) songasi
Dar es salaam, Tanzania...
________
Amenities:-
✓1 bedroom self contained
✓ big sitting room
✓big kitchen
✓peving block
✓public toilet
✓ni nyumba ya pili kutoka kwenye Rami
✓meter luku,
✓clean water 24hrs
✓parcking
_______Note✍️👇
_____
✅Service survey charge Tsh 20,000
✅Terms of payments 4 months + 1 month to agent
✅kwa mawasiliano zaidi simu no.
👉0687713101.....0652488062.....
___________what app...
0767078162
0658233281
___________
Follow me...
dalali Richard tabata yote......&
dalali Richard kinyerezi yote........ Instagram...... Facebook....... Twitter..... YouTube......tiktok......
dalali Richard tabata yote and dalali Richard kinyerezi yote........ napatikana kinyerezi mwisho.....dares salaam..... Tanzania....🙏",https://makazimapya.s3.amazonaws.com/public/ads/images/22f705e7-f64c-42c8-849c-ea9e027720ab.jpg,2025-11-16 20:22:10.693012+00
104073,"Nyumba inauzwa Kisima, Kilimanjaro",https://makazimapya.com/listings/nyumba-inauzwa-kisima-kilimanjaro/776254cb-b6d3-4142-94e9-7241b31d86c6,"Sh.45,000,000","Kisima, Same, Kilimanjaro","NYUMBA  NZURI  INAUZWA
MAKULU JIRANI NA TOWN
________________________
MUUNDO
-VYUMBA 03(01MASTA)
-SEBULE
-JIKO
-DINING
-PUBLIC TOILET
_______________________
HUDUMA
-MAJI YAPO
-UMEME UPO
-PARKNG SPACE IPO
-KUNA KISIMA CHA MAJI
__________________________
HUDUMA MAJI+UMEME VIPO (BARABARA NZURI)
__________________________
DOCUMENTS FULL
__________________________
UKUBWA WA KIWANJA-700Sqm
___________________________
BEI-45MIL
____________________________
KWENDA KUONA 20,000/=
_____________________________
0653342980
0684400217",https://makazimapya.s3.amazonaws.com/public/ads/images/b89a7bce-e607-4d47-92ca-2d13af611844.jpg,2025-09-13 11:35:39.9839+00
140805,"Viwanja vinauzwa Kibaha, Pwani",https://makazimapya.com/listings/viwanja-vinauzwa-kibaha-pwani/7a42d953-5986-40a5-957c-b90e6c235cb3,"Sh.10,000","Kibaha, Kibaha CBD, Pwani","MRADI MPYA - KIBAHA VISIGA 📞📞 0767053517
◻️Umbali ni km 1 toka Barabara ya lami (MOROGORO ROAD)
◻️ Umbali ni mita 300 toka barabara ya lami inayoelekea viwandani ZEGELENI
◻️Bei ni 10,000 tu kwa sqm 1 malipo ya cash
◻️Bei ni 12,000 tu kwa sqm 1 malipo ya awamu miezi 6
◻️ Viwanja vimepimwa kuanzia Ukubwa wa SQM 400 hadi SQM 800
◻️Huduma zote muhimu zipo eneo la mradi I.e MAJI, UMEME,BARABARA n.k
◻️Barabara zote za mita 8 ndani ya mradi zimechongwa Vizuri
◻️Mteja atapatiwa HATIMILIKI  baada ya kukamilisha malipo yote.
◻️Kupelekwa site Kuona mradi wetu ni kila siku bila gharama yoyote.
MIRADI YETU MINGINE;
▫️KIBAMBA SHULE
▫️BAGAMOYO KEREGE
▫️BAGAMOYO MAKURUNGE
▫️KIGAMBONI KIMBIJI
▫️KIGAMBONI MWEMBE
MDOGO
▫️KIGAMBONI DEGE-ECO
VILLAGE
OFISI ZETU ZIPO MWENGE BAMAGA, JENGO LA DORA TOWER, 4th Floor.
KARIBUNI SANA
Call/Whatsap 0767053517 viwanja_bora_kabisa_tz
#ccit #constructionsite #diamond #diamondplatnumz #babalevo #mwijaku #zuchu #tanzania🇹🇿 #simbasc #yangasc #salimkikeke #millardayoupdates #wasafi #wasafimedia #crown #crownmedia #viwanjanafuu #abroad #waziriardhi #realestate #bongo #niffer #mboso #alikiba #jaymelody #onceagain #tiktok #instagram #azamsports2",https://makazimapya.s3.amazonaws.com/public/ads/images/945dc94c-123c-40a7-a135-7fcdde907bee.jpg,2025-11-19 06:45:53.036162+00
104075,"Nyumba ya vyumba vinne inapangishwa Mbweni, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-vinne-inapangishwa-mbweni-dar-es-salaam/b15dcb7d-62fc-4bbb-b294-a506fe53d2c2,"$1,000","Mbweni, Kinondoni, Dar Es Salaam","NYUMBA NZURI SANA 🏡🏘 INAJITEGEMEA INAPANGISHWA
LOCATION: MBWENI JKT
INA 4BEDROOMS TATU MASTER SEBLE DINING JIKO NA PUBLIC TOILETS PIA INA FULL A/C
RENT: USD 1000 KWA MWEZI
TUWASILIANE
Call/ What’s up
+255673772289
Email:dalaliboris@gmail.com
#nyumba #nyumbanzuri #nyumbazakisasa #nyumbakali #tegeta #boko #mbweni #kinondoni #daressalaam #tanzania 🇹🇿🇹🇿🇹🇿",https://makazimapya.s3.amazonaws.com/public/ads/images/63274dc3-e5fa-48a4-a07b-a05102c5acb8.jpg,2025-09-13 11:35:44.957667+00
104078,"Nyumba/Apartment inapangishwa Mawasiliano, Morogoro",https://makazimapya.com/listings/nyumbaapartment-inapangishwa-mawasiliano-morogoro/7fc48474-379e-4d3a-9500-14ac7ffa0ba8,"Sh.400,000","Mawasiliano, Ulanga, Morogoro","APARTMENT NZURI SANAAA INAPANGISHWA 🌴
__________________________
📍MAHALI- MAKULU OYSTERBAY
_________________________
🚪 MUUNDO (STAND ALONE HOUSE)
-Vyumba  V4 vya kulalaa (02 MASTER)
-Sebule
-Dining
-Store
-Jiko zuri
-Public toilet
_________________________
HUDUMA
-Maji yapo
-Umeme upo unajitegemea
-Parking space kubwa
-Iko ndani ya fence
-usalama wa kutosha
__________________________
💰MALIPO
~Bei  ni 400,000 @ mwezi
~Muda wa malipo miez 6+
______________________________
NB; MALIPO YA DALALI NI MWEZI MMOJA..ATALIPIA MTEJA😎
☎️ MAWASILIANO
+255657122976  call/ wtsp
🏃‍♂️Gharama za kwenda site ni 10,000/=",https://makazimapya.s3.amazonaws.com/public/ads/images/04ab394d-c638-4877-b8e4-a2655fac91f3.jpg,2025-09-13 11:35:53.476606+00
133270,"Nyumba/Apartment ya chumba kimoja inapangishwa Kimara, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-ya-chumba-kimoja-inapangishwa-kimara-dar-es-salaam/e835ac10-65a9-482a-a12f-89881a4d694f,"Sh.180,000","Kimara, Ubungo, Dar Es Salaam","(apartments 5) brand new...house for rent 180000/=/month at kimara suka ) golani centre)
Dar es salaam, Tanzania...
________
Amenities:-
✓1 bedroom self contained
✓ big sitting room
✓big kitchen
✓bajaji_500 mpaka suka stendi
✓public toilet
✓kila nyumba inajitegemea umeme na maji
✓meter luku,
✓clean water 24hrs
✓parcking
_______Note✍️👇
_____
✅Service survey charge Tsh 20,000
✅Terms of payments 6 months + 1 month to agent
✅kwa mawasiliano zaidi simu no.
👉0687713101.....0652488062.....
___________what app...
0767078162
0658233281
___________
Follow me...
dalali Richard tabata yote......&
dalali Richard kinyerezi yote........ Instagram...... Facebook....... Twitter..... YouTube......tiktok......
dalali Richard tabata yote and dalali Richard kinyerezi yote........ napatikana kinyerezi mwisho.....dares salaam..... Tanzania....🙏",https://makazimapya.s3.amazonaws.com/public/ads/images/c25766eb-1956-48ad-a113-158d74e59151.jpg,2025-11-05 11:18:54.806461+00
104080,"Nyumba/Apartment inapangishwa Sinza, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-inapangishwa-sinza-dar-es-salaam/6bfd1734-e3cb-47ed-b3ac-834f1de7028b,"Sh.400,000","Sinza, Ubungo, Dar Es Salaam","Apartment Mpya Inapangishwa
Mahali: Sinza
Bei: 400,000 Kwa Mwezi
Malipo: Miezi 6
Unaingia Trh 1/11
☑️Master Sebule Jiko
☑️Fensi & Parking
☑️Inajitegemea Umeme
☑️Reserve Tank
☑️Dawasa Maji 24/7
Gharama Ya Kuoneshwa Ni 30,000/= (Inalipwa Maramoja Na Itadumu Mpaka Upate)
Bila Kusahau Malipo Ya Mwezi Mmoja Wa dalalimastertz
Whatsapp: 0764486945
Call: 0682699988 / 0622651649
Viwanja Na Office Space Pia Zinapatikana Kwa Size Zote. Karibuni Sana Wateja Wangu🙏
#MasterMijengo #DalaliMasterTz",https://makazimapya.s3.amazonaws.com/public/ads/images/56fdc2ec-6aa8-49b7-9456-ff97b7e6809e.jpg,2025-09-13 11:35:59.247393+00
104081,"Nyumba/Apartment inapangishwa Makongo, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-inapangishwa-makongo-dar-es-salaam/6264ad79-df86-4bfb-af7f-12d13fe3893e,"Sh.500,000","Makongo, Kinondoni, Dar Es Salaam","Apartment Mpya Inapangishwa
Mahali: Makongo Juu
Bei: 500,000 Kwa Mwezi
Malipo: Miezi 6
Zipo 2 Kwenye Compound
☑️Master Sebule Jiko
☑️Fensi & Parking
☑️Inajitegemea Umeme
☑️Reserve Tank
☑️Dawasa Maji 24/7
Gharama Ya Kuoneshwa Ni 30,000/= (Inalipwa Maramoja Na Itadumu Mpaka Upate)
Bila Kusahau Malipo Ya Mwezi Mmoja Wa dalalimastertz
Whatsapp: 0764486945
Call: 0682699988 / 0622651649
Viwanja Na Office Space Pia Zinapatikana Kwa Size Zote. Karibuni Sana Wateja Wangu🙏
#MasterMijengo #DalaliMasterTz",https://makazimapya.s3.amazonaws.com/public/ads/images/f427be45-8422-462f-bfe4-ca60ba459e01.jpg,2025-09-13 11:36:01.659223+00
104082,"Nyumba/Apartment inapangishwa Goba, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-inapangishwa-goba-dar-es-salaam/e43b9c6e-5141-418f-93f8-08410d9b1bf7,"Sh.200,000","Goba, Ubungo, Dar Es Salaam","Apartment Mpya Inapangishwa
Mahali: Goba Marobo
Bei: 200,000 Kwa Mwezi
Malipo: Miezi 6
☑️Master Sebule Jiko
☑️Fensi & Parking
☑️Inajitegemea Umeme Na Maji
☑️Reserve Tank
☑️Dawasa Maji 24/7
Gharama Ya Kuoneshwa Ni 30,000/= (Inalipwa Maramoja Na Itadumu Mpaka Upate)
Bila Kusahau Malipo Ya Mwezi Mmoja Wa dalalimastertz
Whatsapp: 0764486945
Call: 0682699988 / 0622651649
Viwanja Na Office Space Pia Zinapatikana Kwa Size Zote. Karibuni Sana Wateja Wangu🙏
#MasterMijengo #DalaliMasterTz",https://makazimapya.s3.amazonaws.com/public/ads/images/080a11c4-8d50-48d2-b4c6-6d059bb2c058.jpg,2025-09-13 11:36:04.757497+00
136384,"Kiwanja kinauzwa Mbezi, Dar Es Salaam",https://makazimapya.com/listings/kiwanja-kinauzwa-mbezi-dar-es-salaam/dd93c41b-2ef8-4c53-ac8e-cedc5e96fa70,"Sh.3,500,000,000","Mbezi, Ubungo, Dar Es Salaam","COMMERCIAL PLOT INAUZWA IPO MBEZI JUU IMETAZAMA GOBA ROAD
- Umbali kutoka masana hospital mpaka kwenye mita 500
- Plot size 3 Acres
- Ina title deed
- Panafaa kwa shopping mall, kujenga magodown, nk....
- Bei TZS 3.5 billion maongezi yapo
Contact
0625584914",https://makazimapya.s3.amazonaws.com/public/ads/images/b9cfa20a-ec3e-464e-8a42-7c608d3c9f15.jpg,2025-11-14 01:14:40.783361+00
104084,"Nyumba/Apartment inapangishwa Sinza, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-inapangishwa-sinza-dar-es-salaam/5b0d4295-f6aa-4f31-9da4-2333b26b1a55,"Sh.200,000","Sinza, Ubungo, Dar Es Salaam","Furnished Apartment Inapangishwa
Mahali: Sinza
Bei: 200,000 Kwa Mwezi
Malipo: Miezi 3
Usipohitaji Fanicha, Zinatolewa
☑️Chumba Master
☑️Jiko La Kushea + Public Toilet
☑️Fensi & Parking
☑️Maji Dawasa Na Kisima & Reserve Tank
Gharama Ya Kuoneshwa Ni 30,000/= (Inalipwa Mara Moja Na Itadumu Mpaka Upate)
Bila Kusahau Malipo Ya Mwezi Mmoja Wa dalalimastertz
Call & Whatsapp: 0764486945
Call: 0682699988 / 0622651649
Viwanja Na Ofisi Zinapatikana Kwa Size Zote. Karibuni Sana Wateja Wangu🙏
#DalaliMasterTz  #MasterMijengo",https://makazimapya.s3.amazonaws.com/public/ads/images/658f0a2c-759a-423e-aa63-b32ce70ff722.jpg,2025-09-13 11:36:09.882397+00
143046,"Nyumba ya vyumba viwili inauzwa Kivule, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-viwili-inauzwa-kivule-dar-es-salaam/c0bf22cd-2b87-4837-9086-9043de2296fe,"Sh.55,000,000","Kivule, Ilala, Dar Es Salaam","Nyumba inauzwa kati ya Kivule na msongola wilaya ya ilala Dar
Vyumba v4 viwili masta
👉BEI MILION 55 inapungua (usiogope)
Tailiz jipsam maji umeme
Jiko, bafu na choo
Dining siting stoo
Ipo karib sana na stend (unatembea tu)
Nyaraka ya serikali ya mtaa
Eneo sqm 480 (makadilio)
Gari moja had mjini
Whatsap au piga
0719 514377",https://makazimapya.s3.amazonaws.com/public/ads/images/33d990a1-acdd-4d24-8934-d45ae23989fc.jpg,2025-11-24 19:19:00.236099+00
104086,"Viwanja vinauzwa Msingi, Singida",https://makazimapya.com/listings/viwanja-vinauzwa-msingi-singida/a16b25e1-79a1-47e1-b19b-5bca3cee3d46,"Sh.850,000","Msingi, Mkalama, Singida","HII MBELE KIDOGO YA KISEMVULE PANAITWA DUNDANI,JAMANI VIWANJA VIMENYOOKA NA VINA HUDUMA ZOTE MUHIMU KAMA VILE;
MAJI
UMEME
SHULE YA MSINGI
CHUO CHA UALIMU
ZAHANATI
UKUBWA:FUTI 50 KWA 40
BEI TSH.850,000/= CASH
📞0788777028/WASAP",https://makazimapya.s3.amazonaws.com/public/ads/images/893560b3-d51c-4234-a825-4922985718ce.jpg,2025-09-13 11:36:15.278824+00
104088,"Nyumba ya chumba kimoja inapangishwa Kigamboni, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-chumba-kimoja-inapangishwa-kigamboni-dar-es-salaam/a53456ec-6b9a-46a4-88e1-f2c14b5a4054,"Sh.250,000","Kigamboni, Kigamboni, Dar Es Salaam","KIGAMBONI (APPARTMENTS zinapangishwa)
■location; Kigamboni,  KIBADA
》Nyumba ina CHUMBA KIMOJA MASTER SEBULE NA JIKO, (zuri,Safi)
✓ nyumba IPO ndani ya fensi, unajitegemea umeme na (maji) , nyumba nzuri, mazingira mazuri Sana, nyumba haijakaliwa Sana,
》Jirani sana na barabara unaweza kutembea Tu, au kupanda boda buku tu
●Asking price; lakI mbili na nusu  TU (250,000k) per month + mwezi mmoja wa dalali_smart_kigamboni
Mawasiliano
>0652659949or
>0652659949
#appartments#realestate#gainwithxtiandela#gainwithbundi#gainwithmtaaraw#NguvuMoja#wasafitv#dalali_mfupi#dalali#gainparty #realestateagent#realestateinvesting1010",https://makazimapya.s3.amazonaws.com/public/ads/images/96a76179-f84f-40d8-b40b-3d00adadca8b.jpg,2025-09-13 11:36:20.544681+00
133271,"Frame inapangishwa Kimara, Dar Es Salaam",https://makazimapya.com/listings/frame-inapangishwa-kimara-dar-es-salaam/3cdf5b0f-0971-481e-afc3-bacce62437fa,"Sh.20,000","Kimara, Ubungo, Dar Es Salaam","Hapa Pana frem ya biashara kuubwa sana.....(inapangishwa elfu 70000/= kwa mwezi.......elfu 70
FREM IPO WAZI MOJA......
KIMARA SUKA.....GOLANI CENTRE....DARES SALAM, TANZANIA
kwa mawasiliano zaidi simu, what app, no.0767078162....0658233281.....call....0687713101...0652488062...
follow me.... Dalali Richard kinyerezi yote & Dalali Richard tabata yote....... Instagram..... Facebook..... Twitter.... YouTube..... TikTok......
Kodi ya miezi 6.....sevice-charge-20000/=bila kusahau dalali hela yake ya mwezi mmoja TU,
Dalali Richard kinyerezi yote & Dalali Richard tabata yote......
napatikana kinyerezi mwisho..... dares salaam, Tanzania..",https://makazimapya.s3.amazonaws.com/public/ads/images/85c8bd3c-4200-4a30-84cc-c678baff7e2d.jpg,2025-11-05 11:18:59.950815+00
136385,"Kiwanja kinauzwa Ipagala, Dodoma",https://makazimapya.com/listings/kiwanja-kinauzwa-ipagala-dodoma/406cd132-60b5-4139-b38f-cbb7fb70545a,"Sh.50,000,000","Ipagala, Dodoma, Dodoma","KIWANJA IPAGALA KIZURI
KINA FENSI PANDE 02 ZOTE
____________________
MAHALI-IPAGALA CHA 03 TOKA LAMI
_____________________
UKUBWA WA KIWANJA-740Sqm
_______________________
DOCUMENTS FULL
________________________
JENGA APARTMENTS
JENGA AIRBNB
JENGA MAKAZI BORA
_________________________
BEI-50MIL
__________________________
KWENDA KUONA 20,000/-
____________________________
0653342980
0684400217",https://makazimapya.s3.amazonaws.com/public/ads/images/e669df11-6a45-4643-a85b-c4241320d053.jpg,2025-11-14 01:14:43.416828+00
138934,"Nyumba/Apartment ya vyumba viwili inapangishwa Tabata, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-ya-vyumba-viwili-inapangishwa-tabata-dar-es-salaam/6be60086-7e36-40cd-8057-f6199694afe0,"Sh.500,000","Tabata, Ilala, Dar Es Salaam","(apartments 4)  house for rent 500000/=/month at tabata kinyerezi round  about)
Dar es salaam, Tanzania...
________
Amenities:-
✓ 2  bedroom........ 1 / self contained
✓ big sitting room
✓big kitchen
✓peving block
✓public toilet
✓kila nyumba inajitegemea umeme na maji
✓meter luku,
✓clean water 24hrs
✓parcking
_______Note✍️👇
_____
✅Service survey charge Tsh 20,000
✅Terms of payments 6  months + 1 month to agent
✅kwa mawasiliano zaidi simu no.
👉0687713101.....0652488062.....
___________what app...
0767078162
0658233281
___________
Follow me...
dalali Richard tabata yote......&
dalali Richard kinyerezi yote........ Instagram...... Facebook....... Twitter..... YouTube......tiktok......
dalali Richard tabata yote and dalali Richard kinyerezi yote........ napatikana kinyerezi mwisho.....dares salaam..... Tanzania....🙏",https://makazimapya.s3.amazonaws.com/public/ads/images/7a1faaba-b30c-44b7-88e9-7ae855edb9eb.jpg,2025-11-16 20:22:16.906499+00
104092,"Nyumba inauzwa Sinza, Dar Es Salaam",https://makazimapya.com/listings/nyumba-inauzwa-sinza-dar-es-salaam/048fcd1b-5640-4cad-9f6d-abb3eddf8ac1,"Sh.50,000","Sinza, Ubungo, Dar Es Salaam","A beautiful house for sale in Sinza, Dar es Salaam. Located in a serene and developed neighborhood, close to Ubungo Mawasiliano and Mlimani City, making it ideal for both residential and commercial purposes. This house is built with top-notch craftsmanship and offers a great opportunity for investment. It’s the perfect choice for a young, ambitious individual looking to secure their future. With a price of TZS 300 million (+VAT), this is a rare chance to invest for long-term stability.
Viewing fee: TZS 50,000.
This property is set to bring you significant returns as the area continues to grow in value. Don’t miss out on this smart investment opportunity!
#HouseForSale #SinzaHomes #InvestmentOpportunity #PrimeLocation #SecureYourFuture #DarRealEstate #SinzaProperty #RealEstateTZ#dalalisoso",https://makazimapya.s3.amazonaws.com/public/ads/images/a169788d-8b75-495e-bcdc-eedfc24c10d4.jpg,2025-09-13 11:36:30.997255+00
140806,"Viwanja vinauzwa Kibaha, Pwani",https://makazimapya.com/listings/viwanja-vinauzwa-kibaha-pwani/62a204c0-23a6-4c74-b6a7-77fcc5277ff9,"Sh.10,000","Kibaha, Kibaha CBD, Pwani","MRADI MPYA - KIBAHA VISIGA 📞📞 0767053517
◻️Umbali ni km 1 toka Barabara ya lami (MOROGORO ROAD)
◻️ Umbali ni mita 300 toka barabara ya lami inayoelekea viwandani ZEGELENI
◻️Bei ni 10,000 tu kwa sqm 1 malipo ya cash
◻️Bei ni 12,000 tu kwa sqm 1 malipo ya awamu miezi 6
◻️ Viwanja vimepimwa kuanzia Ukubwa wa SQM 400 hadi SQM 800
◻️Huduma zote muhimu zipo eneo la mradi I.e MAJI, UMEME,BARABARA n.k
◻️Barabara zote za mita 8 ndani ya mradi zimechongwa Vizuri
◻️Mteja atapatiwa HATIMILIKI  baada ya kukamilisha malipo yote.
◻️Kupelekwa site Kuona mradi wetu ni kila siku bila gharama yoyote.
MIRADI YETU MINGINE;
▫️KIBAMBA SHULE
▫️BAGAMOYO KEREGE
▫️BAGAMOYO MAKURUNGE
▫️KIGAMBONI KIMBIJI
▫️KIGAMBONI MWEMBE
MDOGO
▫️KIGAMBONI DEGE-ECO
VILLAGE
OFISI ZETU ZIPO MWENGE BAMAGA, JENGO LA DORA TOWER, 4th Floor.
KARIBUNI SANA
Call/Whatsap 0767053517 viwanja_bora_kabisa_tz
#ccit #constructionsite #diamond #diamondplatnumz #babalevo #mwijaku #zuchu #tanzania🇹🇿 #simbasc #yangasc #salimkikeke #millardayoupdates #wasafi #wasafimedia #crown #crownmedia #viwanjanafuu #abroad #waziriardhi #realestate #bongo #niffer #mboso #alikiba #jaymelody #onceagain #tiktok #instagram #azamsports2",https://makazimapya.s3.amazonaws.com/public/ads/images/cd913dd2-f439-49c1-ab68-05b6202e61df.jpg,2025-11-19 06:45:56.723832+00
104094,"Nyumba inauzwa Sinza, Dar Es Salaam",https://makazimapya.com/listings/nyumba-inauzwa-sinza-dar-es-salaam/26499efc-7d2f-4f11-ac04-b6d5f39c3e2e,"Sh.300,000,000","Sinza, Ubungo, Dar Es Salaam","House for Sale in Sinza, Dar es Salaam! Located in a prime neighborhood, this is the perfect investment opportunity for a young professional looking for long-term returns. Sinza is a well-established and rapidly growing area, attracting many city dwellers. It’s a popular choice for young ladies and city folk, and space is quickly running out! Buy now for TZS 300 million. Title deed available. Viewing fee is TZS 50,000. Don’t miss this opportunity!
#HouseForSaleSinza #InvestmentOpportunity #PrimeLocation #SinzaLiving #UrbanGrowth#dalalisosotabata🔴⚪️☑️",https://makazimapya.s3.amazonaws.com/public/ads/images/c5e08f58-8541-4ab2-88e9-b8048d533072.jpg,2025-09-13 11:36:35.96617+00
